,Input1,Input2,Input3,Input4,Input5,Input6,Output1,Output2,Output3,Output4
31,0.17438083637840032,0.19813235891189604,0.18331303288672351,0.19914738124238734,0.2267559886317499,0.2624847746650426,0.31425091352009743,0.3036946812829882,0.3465286236297198,0.3769792935444579
32,0.3270401948842874,0.28177019894437677,0.305115712545676,0.2866423061307349,0.30349167681688993,0.28400324807145755,0.28562728380024355,0.2850182704019488,0.30552172147787243,0.3004466098254161
33,0.3014616321559074,0.27750710515631344,0.2576126674786845,0.3101908241981324,0.3631749898497767,0.4078359723913926,0.3879415347137637,0.38449045879009336,0.3386114494518879,0.35708485586682903
34,0.863377994315875,0.8613479496548924,0.8016646366220056,0.7494924888347544,0.7072675598863175,0.7210718635809987,0.7176207876573284,0.7111246447421844,0.7186358099878197,0.6386520503451076
35,0.3079577750710515,0.306739748274462,0.3270401948842874,0.28177019894437677,0.305115712545676,0.2866423061307349,0.30349167681688993,0.28400324807145755,0.28562728380024355,0.2850182704019488
36,0.05359317904993909,0.06739748274462037,0.07490864799025578,0.0779537149817296,0.07592367032074704,0.08140479090539991,0.06922452293950467,0.0761266747868453,0.10251725537961835,0.11571254567600486
37,0.006496142915144134,0.007714169711733658,0.009947218838814454,0.010353227771010961,0.010353227771010961,0.007917174177831911,0.007714169711733658,0.006293138449045879,0.00933820544051969,0.005075111652456353
38,0.015022330491270807,0.01380430369468128,0.008729192042224927,0.023142509135200974,0.03329273244011368,0.048721071863580996,0.03248071457572066,0.03471376370280146,0.025172553796183515,0.027608607389362563
39,0.27750710515631344,0.2576126674786845,0.3101908241981324,0.3631749898497767,0.4078359723913926,0.3879415347137637,0.38449045879009336,0.3386114494518879,0.35708485586682903,0.3647990255785627
40,0.3118148599269184,0.3095818107998376,0.27283800243605355,0.27750710515631344,0.2718229801055623,0.30004060089321966,0.3209500609013398,0.3250101502233049,0.33130328867235076,0.306739748274462
41,0.007714169711733658,0.006293138449045879,0.00933820544051969,0.005075111652456353,0.006496142915144134,0.004060089321965084,0.012586276898091756,0.015022330491270807,0.01380430369468128,0.008729192042224927
42,0.08140479090539991,0.06922452293950467,0.0761266747868453,0.10251725537961835,0.11571254567600486,0.11652456354039789,0.18453105968331304,0.1877791311408851,0.17113276492082827,0.0779537149817296
43,1.0,0.9291514413317093,0.8542427933414536,0.8347543645960211,0.8830694275274056,0.8832724319935038,0.863377994315875,0.8613479496548924,0.8016646366220056,0.7494924888347544
44,0.2813641900121802,0.3045066991473812,0.33901745838408437,0.35708485586682903,0.36398700771416964,0.3647990255785627,0.30186764108810393,0.26593585058871294,0.2507105156313439,0.27831912302070644
45,0.3631749898497767,0.4078359723913926,0.3879415347137637,0.38449045879009336,0.3386114494518879,0.35708485586682903,0.3647990255785627,0.41088103938286635,0.40986601705237513,0.37779131140885097
46,0.8830694275274056,0.8832724319935038,0.863377994315875,0.8613479496548924,0.8016646366220056,0.7494924888347544,0.7072675598863175,0.7210718635809987,0.7176207876573284,0.7111246447421844
47,0.06678846934632561,0.060698335363377987,0.07023954526999593,0.07957775071051562,0.07409663012586276,0.07551766138855054,0.07429963459196101,0.08729192042224929,0.08627689809175801,0.09947218838814453
48,0.6110434429557451,0.5773447015834349,0.6319529029638653,0.6337799431587495,0.6337799431587495,0.5901339829476249,0.4971579374746244,0.4490458790093382,0.3968737312220868,0.40986601705237513
49,0.0010150223304912706,0.0,0.0008120178643930172,0.000609013398294762,0.004263093788063338,0.004669102720259846,0.007714169711733658,0.010353227771010961,0.012180267965895249,0.011368250101502232
50,0.08749492488834754,0.09216402760860738,0.0779537149817296,0.06678846934632561,0.060698335363377987,0.07023954526999593,0.07957775071051562,0.07409663012586276,0.07551766138855054,0.07429963459196101
51,0.40986601705237513,0.37779131140885097,0.40438489646772224,0.37170117742590336,0.36743808363784003,0.33800243605359315,0.4484368656110434,0.5544051969143321,0.6782379212342672,0.7263499796995534
52,0.3209500609013398,0.3250101502233049,0.33130328867235076,0.306739748274462,0.2986195696305318,0.2888753552578156,0.32074705643524154,0.34794965489240764,0.3597239139261063,0.3278522127486805
53,0.07490864799025578,0.0779537149817296,0.07592367032074704,0.08140479090539991,0.06922452293950467,0.0761266747868453,0.10251725537961835,0.11571254567600486,0.11652456354039789,0.18453105968331304
54,0.012180267965895249,0.011368250101502232,0.007105156313438896,0.004466098254161591,0.006496142915144134,0.007714169711733658,0.009947218838814454,0.010353227771010961,0.010353227771010961,0.007917174177831911
55,0.3101908241981324,0.3631749898497767,0.4078359723913926,0.3879415347137637,0.38449045879009336,0.3386114494518879,0.35708485586682903,0.3647990255785627,0.41088103938286635,0.40986601705237513
56,0.10312626877791312,0.08911896061713358,0.1004872107186358,0.11490052781161184,0.11693057247259439,0.09866017052375152,0.10454730004060088,0.11043442955745027,0.12586276898091758,0.13174989849776697
57,0.32074705643524154,0.34794965489240764,0.3597239139261063,0.3278522127486805,0.2799431587494925,0.2813641900121802,0.3045066991473812,0.33901745838408437,0.35708485586682903,0.36398700771416964
58,0.3278522127486805,0.2799431587494925,0.2813641900121802,0.3045066991473812,0.33901745838408437,0.35708485586682903,0.36398700771416964,0.3647990255785627,0.30186764108810393,0.26593585058871294
59,0.2866423061307349,0.30349167681688993,0.28400324807145755,0.28562728380024355,0.2850182704019488,0.30552172147787243,0.3004466098254161,0.31384490458790093,0.3089727974015428,0.3191230207064555
60,0.2799431587494925,0.2813641900121802,0.3045066991473812,0.33901745838408437,0.35708485586682903,0.36398700771416964,0.3647990255785627,0.30186764108810393,0.26593585058871294,0.2507105156313439
61,0.7072675598863175,0.7210718635809987,0.7176207876573284,0.7111246447421844,0.7186358099878197,0.6386520503451076,0.6110434429557451,0.5773447015834349,0.6319529029638653,0.6337799431587495
62,0.353836784409257,0.30207064555420216,0.31628095818108,0.29537149817295977,0.3191230207064555,0.3122208688591148,0.2969955339017458,0.2929354445797807,0.293138449045879,0.3079577750710515
63,0.0,0.0008120178643930172,0.000609013398294762,0.004263093788063338,0.004669102720259846,0.007714169711733658,0.010353227771010961,0.012180267965895249,0.011368250101502232,0.007105156313438896
64,0.3036946812829882,0.3465286236297198,0.3769792935444579,0.41088103938286635,0.36053593179049936,0.353836784409257,0.30207064555420216,0.31628095818108,0.29537149817295977,0.3191230207064555
65,0.37170117742590336,0.36743808363784003,0.33800243605359315,0.4484368656110434,0.5544051969143321,0.6782379212342672,0.7263499796995534,0.7194478278522127,0.7405602923264312,0.8016646366220056
66,0.5901339829476249,0.4971579374746244,0.4490458790093382,0.3968737312220868,0.40986601705237513,0.3891595615103532,0.39200162403572875,0.3662200568412505,0.317904993909866,0.32643118148599265
67,0.2888753552578156,0.32074705643524154,0.34794965489240764,0.3597239139261063,0.3278522127486805,0.2799431587494925,0.2813641900121802,0.3045066991473812,0.33901745838408437,0.35708485586682903
68,0.11571254567600486,0.11652456354039789,0.18453105968331304,0.1877791311408851,0.17113276492082827,0.0779537149817296,0.051360129922858294,0.07064555420219244,0.06800649614291514,0.08749492488834754
69,0.30349167681688993,0.28400324807145755,0.28562728380024355,0.2850182704019488,0.30552172147787243,0.3004466098254161,0.31384490458790093,0.3089727974015428,0.3191230207064555,0.3014616321559074
70,0.0016240357287860326,0.0028420625253755584,0.0010150223304912706,0.0,0.0008120178643930172,0.000609013398294762,0.004263093788063338,0.004669102720259846,0.007714169711733658,0.010353227771010961
71,0.3465286236297198,0.3769792935444579,0.41088103938286635,0.36053593179049936,0.353836784409257,0.30207064555420216,0.31628095818108,0.29537149817295977,0.3191230207064555,0.3122208688591148
72,0.38449045879009336,0.3386114494518879,0.35708485586682903,0.3647990255785627,0.41088103938286635,0.40986601705237513,0.37779131140885097,0.40438489646772224,0.37170117742590336,0.36743808363784003
73,0.3769792935444579,0.41088103938286635,0.36053593179049936,0.353836784409257,0.30207064555420216,0.31628095818108,0.29537149817295977,0.3191230207064555,0.3122208688591148,0.2969955339017458
74,0.08729192042224929,0.08627689809175801,0.09947218838814453,0.10312626877791312,0.10312626877791312,0.08911896061713358,0.1004872107186358,0.11490052781161184,0.11693057247259439,0.09866017052375152
75,0.10251725537961835,0.11571254567600486,0.11652456354039789,0.18453105968331304,0.1877791311408851,0.17113276492082827,0.0779537149817296,0.051360129922858294,0.07064555420219244,0.06800649614291514
76,0.0761266747868453,0.10251725537961835,0.11571254567600486,0.11652456354039789,0.18453105968331304,0.1877791311408851,0.17113276492082827,0.0779537149817296,0.051360129922858294,0.07064555420219244
77,0.1869671132764921,0.17438083637840032,0.19813235891189604,0.18331303288672351,0.19914738124238734,0.2267559886317499,0.2624847746650426,0.31425091352009743,0.3036946812829882,0.3465286236297198
78,0.33901745838408437,0.35708485586682903,0.36398700771416964,0.3647990255785627,0.30186764108810393,0.26593585058871294,0.2507105156313439,0.27831912302070644,0.30552172147787243,0.3101908241981324
79,0.005075111652456353,0.006496142915144134,0.004060089321965084,0.012586276898091756,0.015022330491270807,0.01380430369468128,0.008729192042224927,0.023142509135200974,0.03329273244011368,0.048721071863580996
80,0.09866017052375152,0.10454730004060088,0.11043442955745027,0.12586276898091758,0.13174989849776697,0.1615915550142103,0.16037352821762077,0.1869671132764921,0.17438083637840032,0.19813235891189604
81,0.31628095818108,0.29537149817295977,0.3191230207064555,0.3122208688591148,0.2969955339017458,0.2929354445797807,0.293138449045879,0.3079577750710515,0.306739748274462,0.3270401948842874
82,0.35708485586682903,0.3647990255785627,0.41088103938286635,0.40986601705237513,0.37779131140885097,0.40438489646772224,0.37170117742590336,0.36743808363784003,0.33800243605359315,0.4484368656110434
83,0.3662200568412505,0.317904993909866,0.32643118148599265,0.3532277710109622,0.40397888753552574,0.40803897685749085,0.3895655704425497,0.3753552578156719,0.3205440519691433,0.31628095818108
84,0.35708485586682903,0.36398700771416964,0.3647990255785627,0.30186764108810393,0.26593585058871294,0.2507105156313439,0.27831912302070644,0.30552172147787243,0.3101908241981324,0.30694275274056027
85,0.004263093788063338,0.004669102720259846,0.007714169711733658,0.010353227771010961,0.012180267965895249,0.011368250101502232,0.007105156313438896,0.004466098254161591,0.006496142915144134,0.007714169711733658
86,0.07429963459196101,0.08729192042224929,0.08627689809175801,0.09947218838814453,0.10312626877791312,0.10312626877791312,0.08911896061713358,0.1004872107186358,0.11490052781161184,0.11693057247259439
87,0.16037352821762077,0.1869671132764921,0.17438083637840032,0.19813235891189604,0.18331303288672351,0.19914738124238734,0.2267559886317499,0.2624847746650426,0.31425091352009743,0.3036946812829882
88,0.3191230207064555,0.3014616321559074,0.27750710515631344,0.2576126674786845,0.3101908241981324,0.3631749898497767,0.4078359723913926,0.3879415347137637,0.38449045879009336,0.3386114494518879
89,0.3250101502233049,0.33130328867235076,0.306739748274462,0.2986195696305318,0.2888753552578156,0.32074705643524154,0.34794965489240764,0.3597239139261063,0.3278522127486805,0.2799431587494925
90,0.3532277710109622,0.40397888753552574,0.40803897685749085,0.3895655704425497,0.3753552578156719,0.3205440519691433,0.31628095818108,0.3256191636215996,0.35749086479902553,0.35688185140073075
91,0.31628095818108,0.3256191636215996,0.35749086479902553,0.35688185140073075,0.34734064149411287,0.33678440925700365,0.2917174177831912,0.26634185952090944,0.26715387738530244,0.305115712545676
92,0.40397888753552574,0.40803897685749085,0.3895655704425497,0.3753552578156719,0.3205440519691433,0.31628095818108,0.3256191636215996,0.35749086479902553,0.35688185140073075,0.34734064149411287
93,0.6337799431587495,0.6337799431587495,0.5901339829476249,0.4971579374746244,0.4490458790093382,0.3968737312220868,0.40986601705237513,0.3891595615103532,0.39200162403572875,0.3662200568412505
94,0.2624847746650426,0.31425091352009743,0.3036946812829882,0.3465286236297198,0.3769792935444579,0.41088103938286635,0.36053593179049936,0.353836784409257,0.30207064555420216,0.31628095818108
95,0.3256191636215996,0.35749086479902553,0.35688185140073075,0.34734064149411287,0.33678440925700365,0.2917174177831912,0.26634185952090944,0.26715387738530244,0.305115712545676,0.3282582216808769
96,0.011368250101502232,0.007105156313438896,0.004466098254161591,0.006496142915144134,0.007714169711733658,0.009947218838814454,0.010353227771010961,0.010353227771010961,0.007917174177831911,0.007714169711733658
97,0.31384490458790093,0.3089727974015428,0.3191230207064555,0.3014616321559074,0.27750710515631344,0.2576126674786845,0.3101908241981324,0.3631749898497767,0.4078359723913926,0.3879415347137637
98,0.3191230207064555,0.3122208688591148,0.2969955339017458,0.2929354445797807,0.293138449045879,0.3079577750710515,0.306739748274462,0.3270401948842874,0.28177019894437677,0.305115712545676
99,0.025172553796183515,0.027608607389362563,0.02902963865205034,0.027608607389362563,0.02902963865205034,0.03126268777913114,0.05359317904993909,0.06739748274462037,0.07490864799025578,0.0779537149817296
100,0.07064555420219244,0.06800649614291514,0.08749492488834754,0.09216402760860738,0.0779537149817296,0.06678846934632561,0.060698335363377987,0.07023954526999593,0.07957775071051562,0.07409663012586276
101,0.07957775071051562,0.07409663012586276,0.07551766138855054,0.07429963459196101,0.08729192042224929,0.08627689809175801,0.09947218838814453,0.10312626877791312,0.10312626877791312,0.08911896061713358
102,0.0028420625253755584,0.0010150223304912706,0.0,0.0008120178643930172,0.000609013398294762,0.004263093788063338,0.004669102720259846,0.007714169711733658,0.010353227771010961,0.012180267965895249
103,0.3089727974015428,0.3191230207064555,0.3014616321559074,0.27750710515631344,0.2576126674786845,0.3101908241981324,0.3631749898497767,0.4078359723913926,0.3879415347137637,0.38449045879009336
104,0.3891595615103532,0.39200162403572875,0.3662200568412505,0.317904993909866,0.32643118148599265,0.3532277710109622,0.40397888753552574,0.40803897685749085,0.3895655704425497,0.3753552578156719
105,0.06739748274462037,0.07490864799025578,0.0779537149817296,0.07592367032074704,0.08140479090539991,0.06922452293950467,0.0761266747868453,0.10251725537961835,0.11571254567600486,0.11652456354039789
106,0.2929354445797807,0.293138449045879,0.3079577750710515,0.306739748274462,0.3270401948842874,0.28177019894437677,0.305115712545676,0.2866423061307349,0.30349167681688993,0.28400324807145755
107,0.3647990255785627,0.41088103938286635,0.40986601705237513,0.37779131140885097,0.40438489646772224,0.37170117742590336,0.36743808363784003,0.33800243605359315,0.4484368656110434,0.5544051969143321
108,0.35688185140073075,0.34734064149411287,0.33678440925700365,0.2917174177831912,0.26634185952090944,0.26715387738530244,0.305115712545676,0.3282582216808769,0.3118148599269184,0.3095818107998376
109,0.010353227771010961,0.010353227771010961,0.007917174177831911,0.007714169711733658,0.006293138449045879,0.00933820544051969,0.005075111652456353,0.006496142915144134,0.004060089321965084,0.012586276898091756
110,0.027608607389362563,0.02902963865205034,0.03126268777913114,0.05359317904993909,0.06739748274462037,0.07490864799025578,0.0779537149817296,0.07592367032074704,0.08140479090539991,0.06922452293950467
111,0.41088103938286635,0.40986601705237513,0.37779131140885097,0.40438489646772224,0.37170117742590336,0.36743808363784003,0.33800243605359315,0.4484368656110434,0.5544051969143321,0.6782379212342672
112,0.1877791311408851,0.17113276492082827,0.0779537149817296,0.051360129922858294,0.07064555420219244,0.06800649614291514,0.08749492488834754,0.09216402760860738,0.0779537149817296,0.06678846934632561
113,0.7186358099878197,0.6386520503451076,0.6110434429557451,0.5773447015834349,0.6319529029638653,0.6337799431587495,0.6337799431587495,0.5901339829476249,0.4971579374746244,0.4490458790093382
114,0.6337799431587495,0.5901339829476249,0.4971579374746244,0.4490458790093382,0.3968737312220868,0.40986601705237513,0.3891595615103532,0.39200162403572875,0.3662200568412505,0.317904993909866
115,0.3879415347137637,0.38449045879009336,0.3386114494518879,0.35708485586682903,0.3647990255785627,0.41088103938286635,0.40986601705237513,0.37779131140885097,0.40438489646772224,0.37170117742590336
116,0.03471376370280146,0.025172553796183515,0.027608607389362563,0.02902963865205034,0.027608607389362563,0.02902963865205034,0.03126268777913114,0.05359317904993909,0.06739748274462037,0.07490864799025578
117,0.01380430369468128,0.008729192042224927,0.023142509135200974,0.03329273244011368,0.048721071863580996,0.03248071457572066,0.03471376370280146,0.025172553796183515,0.027608607389362563,0.02902963865205034
118,0.28400324807145755,0.28562728380024355,0.2850182704019488,0.30552172147787243,0.3004466098254161,0.31384490458790093,0.3089727974015428,0.3191230207064555,0.3014616321559074,0.27750710515631344
119,0.7111246447421844,0.7186358099878197,0.6386520503451076,0.6110434429557451,0.5773447015834349,0.6319529029638653,0.6337799431587495,0.6337799431587495,0.5901339829476249,0.4971579374746244
120,0.9291514413317093,0.8542427933414536,0.8347543645960211,0.8830694275274056,0.8832724319935038,0.863377994315875,0.8613479496548924,0.8016646366220056,0.7494924888347544,0.7072675598863175
121,0.03329273244011368,0.048721071863580996,0.03248071457572066,0.03471376370280146,0.025172553796183515,0.027608607389362563,0.02902963865205034,0.027608607389362563,0.02902963865205034,0.03126268777913114
122,0.32643118148599265,0.3532277710109622,0.40397888753552574,0.40803897685749085,0.3895655704425497,0.3753552578156719,0.3205440519691433,0.31628095818108,0.3256191636215996,0.35749086479902553
123,0.4078359723913926,0.3879415347137637,0.38449045879009336,0.3386114494518879,0.35708485586682903,0.3647990255785627,0.41088103938286635,0.40986601705237513,0.37779131140885097,0.40438489646772224
124,0.30004060089321966,0.3209500609013398,0.3250101502233049,0.33130328867235076,0.306739748274462,0.2986195696305318,0.2888753552578156,0.32074705643524154,0.34794965489240764,0.3597239139261063
125,0.048721071863580996,0.03248071457572066,0.03471376370280146,0.025172553796183515,0.027608607389362563,0.02902963865205034,0.027608607389362563,0.02902963865205034,0.03126268777913114,0.05359317904993909
126,0.5773447015834349,0.6319529029638653,0.6337799431587495,0.6337799431587495,0.5901339829476249,0.4971579374746244,0.4490458790093382,0.3968737312220868,0.40986601705237513,0.3891595615103532
127,0.6782379212342672,0.7263499796995534,0.7194478278522127,0.7405602923264312,0.8016646366220056,0.9192042224928948,0.9644742184328056,0.9809175801867641,1.0,0.9291514413317093
128,0.3895655704425497,0.3753552578156719,0.3205440519691433,0.31628095818108,0.3256191636215996,0.35749086479902553,0.35688185140073075,0.34734064149411287,0.33678440925700365,0.2917174177831912
129,0.9192042224928948,0.9644742184328056,0.9809175801867641,1.0,0.9291514413317093,0.8542427933414536,0.8347543645960211,0.8830694275274056,0.8832724319935038,0.863377994315875
130,0.008729192042224927,0.023142509135200974,0.03329273244011368,0.048721071863580996,0.03248071457572066,0.03471376370280146,0.025172553796183515,0.027608607389362563,0.02902963865205034,0.027608607389362563
131,0.39200162403572875,0.3662200568412505,0.317904993909866,0.32643118148599265,0.3532277710109622,0.40397888753552574,0.40803897685749085,0.3895655704425497,0.3753552578156719,0.3205440519691433
132,0.30207064555420216,0.31628095818108,0.29537149817295977,0.3191230207064555,0.3122208688591148,0.2969955339017458,0.2929354445797807,0.293138449045879,0.3079577750710515,0.306739748274462
133,0.13174989849776697,0.1615915550142103,0.16037352821762077,0.1869671132764921,0.17438083637840032,0.19813235891189604,0.18331303288672351,0.19914738124238734,0.2267559886317499,0.2624847746650426
134,0.40986601705237513,0.3891595615103532,0.39200162403572875,0.3662200568412505,0.317904993909866,0.32643118148599265,0.3532277710109622,0.40397888753552574,0.40803897685749085,0.3895655704425497
135,0.10454730004060088,0.11043442955745027,0.12586276898091758,0.13174989849776697,0.1615915550142103,0.16037352821762077,0.1869671132764921,0.17438083637840032,0.19813235891189604,0.18331303288672351
136,0.28562728380024355,0.2850182704019488,0.30552172147787243,0.3004466098254161,0.31384490458790093,0.3089727974015428,0.3191230207064555,0.3014616321559074,0.27750710515631344,0.2576126674786845
137,0.9644742184328056,0.9809175801867641,1.0,0.9291514413317093,0.8542427933414536,0.8347543645960211,0.8830694275274056,0.8832724319935038,0.863377994315875,0.8613479496548924
138,0.3597239139261063,0.3278522127486805,0.2799431587494925,0.2813641900121802,0.3045066991473812,0.33901745838408437,0.35708485586682903,0.36398700771416964,0.3647990255785627,0.30186764108810393
139,0.10312626877791312,0.10312626877791312,0.08911896061713358,0.1004872107186358,0.11490052781161184,0.11693057247259439,0.09866017052375152,0.10454730004060088,0.11043442955745027,0.12586276898091758
140,0.11693057247259439,0.09866017052375152,0.10454730004060088,0.11043442955745027,0.12586276898091758,0.13174989849776697,0.1615915550142103,0.16037352821762077,0.1869671132764921,0.17438083637840032
141,0.004060089321965084,0.012586276898091756,0.015022330491270807,0.01380430369468128,0.008729192042224927,0.023142509135200974,0.03329273244011368,0.048721071863580996,0.03248071457572066,0.03471376370280146
142,0.6386520503451076,0.6110434429557451,0.5773447015834349,0.6319529029638653,0.6337799431587495,0.6337799431587495,0.5901339829476249,0.4971579374746244,0.4490458790093382,0.3968737312220868
143,0.12586276898091758,0.13174989849776697,0.1615915550142103,0.16037352821762077,0.1869671132764921,0.17438083637840032,0.19813235891189604,0.18331303288672351,0.19914738124238734,0.2267559886317499
144,0.33130328867235076,0.306739748274462,0.2986195696305318,0.2888753552578156,0.32074705643524154,0.34794965489240764,0.3597239139261063,0.3278522127486805,0.2799431587494925,0.2813641900121802
145,0.3968737312220868,0.40986601705237513,0.3891595615103532,0.39200162403572875,0.3662200568412505,0.317904993909866,0.32643118148599265,0.3532277710109622,0.40397888753552574,0.40803897685749085
146,0.2986195696305318,0.2888753552578156,0.32074705643524154,0.34794965489240764,0.3597239139261063,0.3278522127486805,0.2799431587494925,0.2813641900121802,0.3045066991473812,0.33901745838408437
147,0.02902963865205034,0.03126268777913114,0.05359317904993909,0.06739748274462037,0.07490864799025578,0.0779537149817296,0.07592367032074704,0.08140479090539991,0.06922452293950467,0.0761266747868453
148,0.2917174177831912,0.26634185952090944,0.26715387738530244,0.305115712545676,0.3282582216808769,0.3118148599269184,0.3095818107998376,0.27283800243605355,0.27750710515631344,0.2718229801055623
149,0.06800649614291514,0.08749492488834754,0.09216402760860738,0.0779537149817296,0.06678846934632561,0.060698335363377987,0.07023954526999593,0.07957775071051562,0.07409663012586276,0.07551766138855054
150,0.4484368656110434,0.5544051969143321,0.6782379212342672,0.7263499796995534,0.7194478278522127,0.7405602923264312,0.8016646366220056,0.9192042224928948,0.9644742184328056,0.9809175801867641
151,0.18331303288672351,0.19914738124238734,0.2267559886317499,0.2624847746650426,0.31425091352009743,0.3036946812829882,0.3465286236297198,0.3769792935444579,0.41088103938286635,0.36053593179049936
